,client_id,monetary,recency,frequency,age,education,gender
577,3367_id,15,192,62,19.0,bachelor,female
578,19568_id,78,1771,5386,19.0,bachelor,female
579,16105_id,33,601,451,21.0,bachelor,male
580,14613_id,33,594,389,19.0,bachelor,female
581,5757_id,15,221,115,20.0,bachelor,female
582,10524_id,21,364,192,19.0,bachelor,male
583,3863_id,15,194,50,19.0,bachelor,male
584,4875_id,16,196,62,19.0,bachelor,female
585,9130_id,20,361,217,20.0,bachelor,male
586,6891_id,18,310,129,19.0,bachelor,male
587,14472_id,30,492,364,21.0,bachelor,male
588,3616_id,15,176,53,21.0,bachelor,female
589,11970_id,22,375,269,20.0,bachelor,female
590,4810_id,18,209,66,21.0,bachelor,female
591,10906_id,20,478,205,20.0,bachelor,female
592,17116_id,38,677,560,18.0,bachelor,male
593,4799_id,18,231,46,20.0,bachelor,male
594,9288_id,19,377,204,20.0,bachelor,male
595,6030_id,17,292,71,20.0,bachelor,female
596,17491_id,39,669,846,20.0,bachelor,female
597,6165_id,18,306,129,21.0,bachelor,female
598,5943_id,16,330,98,18.0,bachelor,male
599,12907_id,24,570,290,20.0,bachelor,male
600,4777_id,16,175,55,20.0,bachelor,male
601,18609_id,57,1374,4070,21.0,bachelor,female
602,11642_id,23,376,256,18.0,bachelor,male
603,3405_id,15,210,43,21.0,bachelor,male
604,9259_id,20,343,220,20.0,bachelor,female
605,465_id,12,35,18,18.0,bachelor,female
606,17102_id,47,629,710,18.0,bachelor,female
607,9860_id,19,351,190,19.0,bachelor,male
608,14007_id,22,593,299,18.0,bachelor,female
609,249_id,14,36,19,21.0,bachelor,male
610,10893_id,19,431,205,18.0,bachelor,female
611,577_id,13,63,18,18.0,bachelor,female
612,11054_id,19,433,228,19.0,bachelor,male
613,517_id,12,45,18,18.0,bachelor,male
614,785_id,13,33,19,20.0,bachelor,male
615,16225_id,39,621,851,18.0,bachelor,male
616,851_id,12,37,14,20.0,bachelor,male
617,3356_id,15,238,48,18.0,bachelor,female
618,1031_id,14,85,14,19.0,bachelor,male
619,18557_id,54,1108,3099,21.0,bachelor,male
620,5495_id,18,238,52,20.0,bachelor,male
621,9595_id,19,466,162,20.0,bachelor,female
622,7501_id,21,319,137,19.0,bachelor,female
623,7617_id,20,317,128,20.0,bachelor,male
624,6410_id,17,298,116,21.0,bachelor,male
625,3064_id,14,111,32,18.0,bachelor,female
626,15994_id,34,664,386,20.0,bachelor,male
627,7596_id,21,255,128,18.0,bachelor,female
628,2122_id,13,154,24,20.0,bachelor,male
629,4715_id,16,174,59,21.0,bachelor,female
630,14813_id,29,526,398,19.0,bachelor,male
631,11201_id,21,417,168,19.0,bachelor,female
632,4717_id,17,191,43,20.0,bachelor,male
633,10319_id,21,443,223,20.0,bachelor,female
634,458_id,13,15,14,18.0,bachelor,female
635,8349_id,21,259,148,20.0,bachelor,male
636,9429_id,20,400,155,20.0,bachelor,female
637,924_id,13,68,15,21.0,bachelor,female
638,5348_id,17,197,56,20.0,bachelor,female
639,9284_id,21,425,199,18.0,bachelor,male
640,16083_id,31,641,446,18.0,bachelor,female
641,10232_id,21,443,189,19.0,bachelor,female
642,19649_id,99,1496,8126,19.0,bachelor,male
643,1151_id,12,12,14,19.0,bachelor,male
644,9536_id,20,431,236,19.0,bachelor,male
645,5407_id,18,205,62,18.0,bachelor,male
646,8247_id,21,283,106,21.0,bachelor,male
647,3280_id,17,207,43,18.0,bachelor,male
648,18664_id,63,1084,3018,21.0,bachelor,male
649,1284_id,14,150,17,19.0,bachelor,male
650,18586_id,50,1259,4015,21.0,bachelor,male
651,19354_id,83,2149,5400,20.0,bachelor,male
652,19837_id,90,2931,9597,21.0,bachelor,male
653,9149_id,20,342,216,19.0,bachelor,male
654,19491_id,75,2083,5570,20.0,bachelor,male
655,5873_id,15,271,81,21.0,bachelor,male
656,2269_id,12,122,20,20.0,bachelor,female
657,7692_id,20,253,97,20.0,bachelor,male
658,6753_id,16,312,70,20.0,bachelor,male
659,17172_id,47,676,507,21.0,bachelor,male
660,7648_id,20,292,98,19.0,bachelor,female
661,16223_id,38,704,944,18.0,bachelor,female
662,17678_id,48,1010,1763,21.0,bachelor,female
663,2256_id,14,107,35,19.0,bachelor,female
664,8470_id,19,332,154,18.0,bachelor,male
665,518_id,14,92,14,21.0,bachelor,male
666,18872_id,62,1080,3210,20.0,bachelor,male
667,3093_id,13,164,37,19.0,bachelor,female
668,2681_id,14,149,26,20.0,bachelor,male
669,159_id,12,44,19,18.0,bachelor,male
670,8710_id,19,254,182,18.0,bachelor,male
671,490_id,13,32,16,20.0,bachelor,female
672,7156_id,15,267,137,18.0,bachelor,male
673,13258_id,22,501,312,18.0,bachelor,female
674,17938_id,44,935,1276,19.0,bachelor,female
675,11139_id,20,351,185,18.0,bachelor,male
676,15205_id,33,705,321,19.0,bachelor,male
677,16805_id,37,650,605,18.0,bachelor,female
678,11009_id,19,466,199,18.0,bachelor,female
679,15937_id,32,697,327,21.0,bachelor,male
680,7825_id,20,293,114,19.0,bachelor,male
681,18812_id,55,1315,3830,18.0,bachelor,male
682,1890_id,13,144,27,21.0,bachelor,female
683,7740_id,19,268,128,18.0,bachelor,male
684,4070_id,18,178,44,19.0,bachelor,female
685,15085_id,33,488,479,18.0,bachelor,male
686,10443_id,19,452,204,18.0,bachelor,male
687,17789_id,43,905,1270,21.0,bachelor,male
688,15375_id,31,619,352,18.0,bachelor,female
689,19208_id,66,1107,7305,18.0,bachelor,female
690,13940_id,25,574,298,19.0,bachelor,female
691,11105_id,20,355,182,21.0,bachelor,male
692,11188_id,20,361,190,21.0,bachelor,male
693,2740_id,14,165,38,18.0,bachelor,male
694,3580_id,16,188,43,21.0,bachelor,female
695,3218_id,17,211,51,18.0,bachelor,male
696,13333_id,25,541,291,18.0,bachelor,male
697,9857_id,19,350,170,19.0,bachelor,male
698,9666_id,20,472,166,19.0,bachelor,male
699,19750_id,88,3585,8915,20.0,bachelor,female
700,19277_id,68,1663,6023,19.0,bachelor,male
701,13871_id,23,523,298,18.0,bachelor,female
702,4535_id,16,186,46,21.0,bachelor,male
703,13607_id,25,539,263,19.0,bachelor,male
704,1468_id,14,164,34,20.0,bachelor,female
705,5466_id,18,196,57,21.0,bachelor,male
706,9234_id,20,435,171,20.0,bachelor,female
707,5871_id,17,276,124,21.0,bachelor,male
708,10271_id,20,473,157,20.0,bachelor,male
709,15664_id,31,651,494,18.0,bachelor,male
710,13044_id,22,496,300,21.0,bachelor,male
711,11724_id,23,412,260,20.0,bachelor,female
712,17553_id,48,811,1435,18.0,bachelor,male
713,5482_id,15,225,47,21.0,bachelor,female
714,7547_id,20,270,102,18.0,bachelor,male
715,2344_id,14,130,29,20.0,bachelor,male
716,19295_id,83,1491,6899,20.0,bachelor,male
717,17057_id,44,621,883,18.0,bachelor,male
718,6187_id,16,315,76,21.0,bachelor,female
719,5193_id,18,217,64,18.0,bachelor,male
720,13516_id,24,596,278,18.0,bachelor,female
721,5809_id,16,264,129,20.0,bachelor,male
722,13535_id,23,559,274,21.0,bachelor,female
723,1534_id,12,119,22,21.0,bachelor,male
724,7491_id,21,327,95,20.0,bachelor,male
725,9331_id,21,478,159,18.0,bachelor,female
726,15028_id,31,525,362,18.0,bachelor,female
727,17957_id,41,1062,1747,21.0,bachelor,female
728,17551_id,49,616,1853,18.0,bachelor,female
729,15339_id,30,680,355,19.0,bachelor,female
730,8742_id,20,281,163,19.0,bachelor,male
731,12202_id,25,439,274,20.0,bachelor,female
732,13125_id,26,516,255,18.0,bachelor,female
733,6743_id,15,309,148,18.0,bachelor,female
734,9444_id,19,363,195,20.0,bachelor,female
735,18153_id,56,971,1113,21.0,bachelor,male
736,1222_id,13,102,17,19.0,bachelor,male
737,18283_id,61,867,1146,19.0,bachelor,female
738,4839_id,15,202,59,20.0,bachelor,male
739,14950_id,32,572,337,18.0,bachelor,male
740,1598_id,14,100,27,20.0,bachelor,male
741,19631_id,101,2020,7493,18.0,bachelor,male
742,14999_id,33,501,445,18.0,bachelor,female
743,2025_id,13,130,34,20.0,bachelor,female
744,8474_id,20,246,190,18.0,bachelor,female
745,4995_id,18,210,56,18.0,bachelor,male
746,11520_id,20,460,209,20.0,bachelor,female
747,2417_id,12,102,30,19.0,bachelor,female
748,11861_id,26,338,288,18.0,bachelor,male
749,8889_id,21,254,163,18.0,bachelor,male
750,5432_id,15,235,42,21.0,bachelor,female
751,17469_id,46,674,992,19.0,bachelor,female
752,18060_id,51,791,1514,18.0,bachelor,female
753,14645_id,32,586,459,20.0,bachelor,male
754,16687_id,42,645,740,18.0,bachelor,female
755,12424_id,23,567,286,20.0,bachelor,male
756,7934_id,19,256,120,21.0,bachelor,male
757,17311_id,37,692,789,21.0,bachelor,male
758,9943_id,21,464,227,20.0,bachelor,female
759,2300_id,14,139,24,19.0,bachelor,female
760,7851_id,20,328,81,20.0,bachelor,female
761,35_id,13,28,19,21.0,bachelor,male
762,5349_id,17,226,56,18.0,bachelor,male
763,4598_id,18,180,68,21.0,bachelor,male
764,6473_id,17,300,95,21.0,bachelor,female
765,16774_id,48,706,843,18.0,bachelor,female
766,15447_id,28,611,400,20.0,bachelor,male
767,5058_id,18,219,67,21.0,bachelor,male
768,6333_id,17,331,138,20.0,bachelor,male
769,5324_id,17,228,59,19.0,bachelor,female
770,4306_id,18,170,66,21.0,bachelor,male
771,2067_id,13,156,29,21.0,bachelor,female
772,16265_id,40,683,929,19.0,bachelor,male
773,17181_id,49,717,567,18.0,bachelor,male
774,15412_id,30,716,452,21.0,bachelor,male
775,11117_id,20,450,181,18.0,bachelor,male
776,15306_id,27,609,440,19.0,bachelor,female
777,7205_id,20,310,133,19.0,bachelor,female
778,14539_id,33,590,387,20.0,bachelor,male
779,15440_id,29,679,375,19.0,bachelor,female
780,7371_id,20,331,103,19.0,bachelor,female
781,11803_id,25,459,260,19.0,bachelor,male
782,14010_id,26,574,295,18.0,bachelor,male
783,4968_id,16,206,47,18.0,bachelor,female
784,4009_id,17,199,47,18.0,bachelor,female
785,1835_id,14,153,27,20.0,bachelor,male
786,1826_id,12,158,21,20.0,bachelor,male
787,4779_id,18,191,69,21.0,bachelor,male
788,19297_id,69,2043,7337,19.0,bachelor,female
789,5579_id,17,229,61,20.0,bachelor,female
790,11774_id,22,454,267,18.0,bachelor,female
791,4451_id,17,210,56,20.0,bachelor,female
792,13731_id,25,546,275,20.0,bachelor,female
793,11860_id,23,402,319,18.0,bachelor,female
794,14797_id,29,490,404,19.0,bachelor,female
795,13779_id,26,583,278,20.0,bachelor,male
796,19876_id,96,2981,8270,21.0,bachelor,female
797,9249_id,21,374,195,19.0,bachelor,female
798,216_id,13,90,14,19.0,bachelor,male
799,12272_id,26,448,289,20.0,bachelor,female
800,12379_id,25,530,269,18.0,bachelor,male
801,14810_id,28,549,484,20.0,bachelor,male
802,136_id,12,20,19,18.0,bachelor,male
803,8544_id,21,258,226,21.0,bachelor,female
804,9531_id,21,434,182,21.0,bachelor,male
805,14428_id,28,489,360,20.0,bachelor,male
806,11878_id,25,424,316,19.0,bachelor,female
807,10197_id,21,447,190,21.0,bachelor,female
808,16450_id,36,674,975,20.0,bachelor,male
809,9651_id,20,352,207,18.0,bachelor,male
810,14606_id,31,492,461,21.0,bachelor,male
811,5011_id,15,231,41,21.0,bachelor,male
812,19484_id,84,1956,7339,18.0,bachelor,female
813,1236_id,14,104,14,18.0,bachelor,female
814,9882_id,19,376,238,19.0,bachelor,male
815,19203_id,74,1147,7231,20.0,bachelor,male
816,15008_id,27,546,468,21.0,bachelor,female
817,17618_id,43,964,1481,21.0,bachelor,male
818,19935_id,94,4707,8250,19.0,bachelor,female
819,3550_id,16,219,51,20.0,bachelor,female
820,2034_id,14,152,26,20.0,bachelor,male
821,7777_id,19,282,103,21.0,bachelor,male
822,7025_id,15,253,93,20.0,bachelor,male
823,3536_id,16,216,41,18.0,bachelor,female
824,13255_id,25,531,280,20.0,bachelor,female
825,17466_id,40,655,659,21.0,bachelor,male
826,9768_id,20,370,239,19.0,bachelor,female
827,5446_id,17,214,67,21.0,bachelor,female
828,4140_id,16,235,40,19.0,bachelor,male
829,17307_id,45,695,550,20.0,bachelor,male
830,15490_id,31,667,397,19.0,bachelor,male
831,17695_id,40,946,1641,19.0,bachelor,male
832,14862_id,30,483,371,18.0,bachelor,male
833,10426_id,21,341,165,21.0,bachelor,female
834,3421_id,17,208,41,19.0,bachelor,male
835,12779_id,26,537,312,18.0,bachelor,male
836,11619_id,24,434,309,19.0,bachelor,female
837,10134_id,20,464,169,18.0,bachelor,male
838,14119_id,22,560,318,20.0,bachelor,male
839,5726_id,16,208,113,23.0,bachelor,female
840,10487_id,19,418,174,23.0,bachelor,female
841,9760_id,20,426,151,23.0,bachelor,female
842,13179_id,25,501,261,23.0,bachelor,male
843,13439_id,22,513,305,22.0,bachelor,female
844,12839_id,26,592,296,23.0,bachelor,male
845,9730_id,20,367,188,22.0,bachelor,male
846,7114_id,15,291,106,23.0,bachelor,male
847,15459_id,28,678,329,22.0,bachelor,female
848,11447_id,21,455,188,23.0,bachelor,male
849,2698_id,14,109,25,23.0,bachelor,female
850,6452_id,16,319,93,22.0,bachelor,female
851,10066_id,20,388,232,23.0,bachelor,male
852,19401_id,69,2135,5827,22.0,bachelor,female
853,6270_id,16,291,146,23.0,bachelor,male
854,2271_id,13,160,31,23.0,bachelor,male
855,2838_id,13,146,38,22.0,bachelor,male
856,15200_id,32,712,416,22.0,bachelor,female
857,4880_id,16,235,61,22.0,bachelor,female
858,18019_id,57,802,1356,22.0,bachelor,female
859,6572_id,16,260,131,23.0,bachelor,male
860,4364_id,17,195,40,22.0,bachelor,female
861,3427_id,16,220,44,23.0,bachelor,female
862,12031_id,26,367,264,23.0,bachelor,male
863,9553_id,21,417,177,22.0,bachelor,male
864,8095_id,19,327,129,22.0,bachelor,male
865,10608_id,20,359,221,23.0,bachelor,female
866,18040_id,60,776,1655,23.0,bachelor,male
867,16189_id,30,655,838,22.0,bachelor,female
868,11330_id,19,391,234,23.0,bachelor,female
869,18216_id,51,959,2185,23.0,bachelor,female
870,10814_id,19,431,181,23.0,bachelor,male
871,10869_id,21,473,199,23.0,bachelor,female
872,18192_id,59,811,1263,22.0,bachelor,male
873,9779_id,20,436,193,22.0,bachelor,male
874,5491_id,15,202,61,23.0,bachelor,male
875,1586_id,14,103,37,23.0,bachelor,female
876,764_id,12,83,16,23.0,bachelor,female
877,2905_id,13,103,39,23.0,bachelor,male
878,15299_id,34,675,347,23.0,bachelor,female
879,2875_id,14,154,32,23.0,bachelor,male
880,9922_id,20,366,194,22.0,bachelor,male
881,8399_id,19,283,233,22.0,bachelor,female
882,16147_id,33,686,475,22.0,bachelor,male
883,6285_id,15,242,99,22.0,bachelor,male
884,1941_id,12,130,22,22.0,bachelor,male
885,2768_id,12,127,34,22.0,bachelor,male
886,18964_id,64,1085,3219,22.0,bachelor,male
887,1377_id,12,140,15,22.0,bachelor,female
888,16247_id,45,703,506,23.0,bachelor,male
889,14774_id,32,563,374,22.0,bachelor,female
890,9948_id,20,471,202,23.0,bachelor,male
891,6987_id,17,325,70,22.0,bachelor,female
892,2151_id,12,125,36,23.0,bachelor,male
893,19698_id,85,2587,9163,22.0,bachelor,male
894,18784_id,54,1359,3456,22.0,bachelor,female
895,13916_id,22,518,297,22.0,bachelor,male
896,14932_id,34,586,348,23.0,bachelor,male
897,2509_id,12,98,21,22.0,bachelor,male
898,19101_id,72,1396,3800,22.0,bachelor,male
899,5744_id,16,227,70,23.0,bachelor,female
900,12177_id,26,411,316,22.0,bachelor,female
901,2697_id,12,99,39,23.0,bachelor,male
902,7535_id,20,247,117,23.0,bachelor,male
903,8461_id,21,307,160,22.0,bachelor,female
904,8615_id,20,320,220,23.0,bachelor,male
905,19791_id,86,2515,8448,22.0,bachelor,female
906,959_id,12,36,17,22.0,bachelor,female
907,17409_id,48,690,621,22.0,bachelor,female
908,1010_id,13,51,19,22.0,bachelor,female
909,11946_id,25,368,297,22.0,bachelor,female
910,17741_id,43,978,1247,23.0,bachelor,male
911,17159_id,42,617,931,23.0,bachelor,male
912,19159_id,69,1136,6849,23.0,bachelor,female
913,19586_id,84,1964,7372,23.0,bachelor,male
914,8989_id,21,368,177,22.0,bachelor,female
915,10360_id,19,374,238,23.0,bachelor,female
916,12366_id,26,518,301,22.0,bachelor,male
917,14366_id,29,518,489,22.0,bachelor,female
918,19408_id,74,1681,5307,22.0,bachelor,female
919,14846_id,30,563,343,22.0,bachelor,female
920,15471_id,27,601,453,22.0,bachelor,male
921,15232_id,27,706,397,23.0,bachelor,female
922,15620_id,33,655,420,22.0,bachelor,female
923,3474_id,15,233,66,23.0,bachelor,female
924,3877_id,16,182,45,22.0,bachelor,female
925,12557_id,24,536,257,23.0,bachelor,female
926,7498_id,20,316,135,23.0,bachelor,female
927,6241_id,17,310,92,23.0,bachelor,female
928,11530_id,20,408,210,23.0,bachelor,female
929,17117_id,47,639,544,23.0,bachelor,female
930,14818_id,29,574,365,23.0,bachelor,female
931,5962_id,16,303,78,23.0,bachelor,female
932,7378_id,20,316,112,22.0,bachelor,female
933,14340_id,27,598,498,22.0,bachelor,male
934,8718_id,19,271,200,22.0,bachelor,male
935,19231_id,72,1114,5876,22.0,bachelor,male
936,834_id,14,44,16,22.0,bachelor,male
937,12908_id,24,588,300,22.0,bachelor,male
938,9128_id,21,448,218,23.0,bachelor,male
939,6237_id,17,273,119,23.0,bachelor,male
940,9466_id,19,381,173,22.0,bachelor,male
941,18843_id,55,1400,3574,22.0,bachelor,male
942,17076_id,41,641,761,22.0,bachelor,female
943,8422_id,20,317,159,23.0,bachelor,male
944,19325_id,65,1524,6547,22.0,bachelor,female
945,9141_id,20,371,175,22.0,bachelor,male
946,10167_id,20,416,168,22.0,bachelor,female
947,10291_id,21,406,225,22.0,bachelor,female
948,17643_id,46,764,1978,22.0,bachelor,female
949,4157_id,18,227,43,23.0,bachelor,male
950,18081_id,53,1059,2178,22.0,bachelor,male
951,4409_id,15,203,55,23.0,bachelor,female
952,6980_id,18,274,82,22.0,bachelor,female
953,188_id,14,60,15,22.0,bachelor,male
954,6952_id,16,324,116,22.0,bachelor,female
955,70_id,12,12,16,22.0,bachelor,male
956,2718_id,13,166,29,22.0,bachelor,female
957,10292_id,21,397,169,22.0,bachelor,female
958,7840_id,21,317,141,22.0,bachelor,female
959,4226_id,17,214,64,22.0,bachelor,male
960,4101_id,16,201,55,22.0,bachelor,male
961,17517_id,47,616,636,22.0,bachelor,male
962,1206_id,12,155,18,23.0,bachelor,male
963,17840_id,48,782,1595,23.0,bachelor,male
964,12527_id,26,579,280,22.0,bachelor,male
965,1262_id,12,117,16,23.0,bachelor,male
966,15111_id,28,517,355,23.0,bachelor,male
967,18432_id,64,722,1814,22.0,bachelor,female
968,4229_id,16,208,57,23.0,bachelor,male
969,5832_id,15,246,76,22.0,bachelor,female
970,18863_id,50,1097,4571,23.0,bachelor,male
971,5948_id,15,327,144,22.0,bachelor,female
972,3174_id,13,106,22,23.0,bachelor,male
973,18064_id,52,952,1226,22.0,bachelor,male
974,7859_id,21,243,85,22.0,bachelor,female
975,12461_id,26,535,298,22.0,bachelor,female
976,6946_id,17,335,84,22.0,bachelor,female
977,17806_id,43,963,1727,23.0,bachelor,male
978,10489_id,21,423,163,23.0,bachelor,female
979,15630_id,33,609,490,23.0,bachelor,female
980,6389_id,18,276,83,22.0,bachelor,male
981,17569_id,38,734,2206,22.0,bachelor,male
982,5325_id,17,220,41,23.0,bachelor,male
983,8771_id,20,242,236,22.0,bachelor,male
984,13634_id,24,548,262,22.0,bachelor,male
985,8068_id,21,253,101,22.0,bachelor,female
986,18598_id,57,1274,4395,22.0,bachelor,male
987,8645_id,19,277,167,22.0,bachelor,female
988,8185_id,19,251,143,22.0,bachelor,female
989,12611_id,25,515,276,23.0,bachelor,female
990,13462_id,22,497,300,23.0,bachelor,female
991,8702_id,21,250,231,23.0,bachelor,female
992,7291_id,20,251,125,23.0,bachelor,male
993,4954_id,17,233,46,23.0,bachelor,male
994,15116_id,32,532,387,22.0,bachelor,male
995,11223_id,20,414,232,23.0,bachelor,male
996,4675_id,17,233,49,23.0,bachelor,male
997,14094_id,23,525,291,22.0,bachelor,male
998,11846_id,24,474,305,23.0,bachelor,male
999,17984_id,46,729,1705,23.0,bachelor,female
1000,11501_id,20,475,196,22.0,bachelor,male
1001,1443_id,12,149,39,22.0,bachelor,male
1002,5016_id,17,177,63,22.0,bachelor,male
1003,14917_id,34,584,340,23.0,bachelor,male
1004,18764_id,51,1265,4634,23.0,bachelor,female
1005,7702_id,19,270,104,22.0,bachelor,male
1006,14898_id,27,551,483,22.0,bachelor,male
1007,9708_id,21,375,191,22.0,bachelor,female
1008,12534_id,24,501,277,22.0,bachelor,female
1009,7331_id,21,262,128,23.0,bachelor,male
1010,4870_id,17,238,50,23.0,bachelor,male
1011,13798_id,23,495,254,22.0,bachelor,male
1012,19049_id,84,1155,4508,22.0,bachelor,female
1013,10509_id,21,399,185,23.0,bachelor,female
1014,9877_id,19,476,169,23.0,bachelor,male
1015,10217_id,20,415,171,22.0,bachelor,female
1016,4639_id,16,194,59,22.0,bachelor,male
1017,5242_id,17,224,44,23.0,bachelor,male
1018,19444_id,80,1620,6359,22.0,bachelor,female
1019,2407_id,13,120,37,23.0,bachelor,female
1020,11973_id,23,386,279,22.0,bachelor,male
1021,18223_id,56,943,1919,22.0,bachelor,male
1022,15691_id,34,699,352,22.0,bachelor,female
1023,11972_id,26,456,267,23.0,bachelor,male
1024,11697_id,26,419,312,22.0,bachelor,female
1025,8668_id,20,299,183,23.0,bachelor,male
1026,16602_id,39,644,903,23.0,bachelor,female
1027,3487_id,18,236,58,23.0,bachelor,female
1028,19614_id,98,2147,6923,22.0,bachelor,male
1029,16037_id,27,666,433,22.0,bachelor,male
1030,8240_id,19,274,116,22.0,bachelor,male
1031,11725_id,24,358,314,22.0,bachelor,female
1032,19171_id,69,1230,7404,22.0,bachelor,female
1033,1865_id,13,162,22,22.0,bachelor,male
1034,8091_id,20,286,115,22.0,bachelor,female
1035,5321_id,16,211,40,22.0,bachelor,male
1036,3005_id,14,161,21,23.0,bachelor,female
1037,7343_id,19,265,92,22.0,bachelor,female
1038,11751_id,26,351,290,23.0,bachelor,male
1039,7786_id,20,316,79,22.0,bachelor,male
1040,12876_id,22,516,299,22.0,bachelor,male
1041,6688_id,16,281,107,22.0,bachelor,male
